month,vehicle_class,quota,bids_success,bids_received,premium,coe_indexed_monthly,coe_indexed_2010-01
2022-11-01,Category E,148.0,146.0,262.5,115293.0,240.467,551.8
2022-12-01,Category A,465.5,463.0,617.0,88255.0,188.311,452.555
2022-12-01,Category B,418.0,417.5,566.0,106753.5,158.738,513.361
2022-12-01,Category C,69.0,64.0,132.5,79850.5,243.811,408.536
2022-12-01,Category D,453.0,449.0,595.5,11895.0,731.55,1366.456
2022-12-01,Category E,147.5,145.5,269.5,110062.0,156.114,526.764
2023-01-01,Category A,460.5,457.5,638.0,83000.0,425.608,425.608
2023-01-01,Category B,409.0,406.0,500.5,103730.5,498.824,498.824
2023-01-01,Category C,74.0,72.0,182.5,77205.0,395.001,395.001
2023-01-01,Category D,445.0,431.5,625.0,10995.5,1263.125,1263.125
2023-01-01,Category E,147.5,146.5,266.5,107444.5,514.236,514.236
2023-02-01,Category A,508.5,500.5,682.5,86278.0,427.871,442.417
2023-02-01,Category B,433.0,415.5,674.0,110262.5,468.514,530.236
2023-02-01,Category C,45.5,42.0,122.0,86454.5,385.175,442.324
2023-02-01,Category D,478.0,464.0,602.5,11895.5,1283.918,1366.513
2023-02-01,Category E,130.5,127.5,251.5,111501.5,478.239,533.653
2023-03-01,Category A,513.5,507.5,716.5,90751.5,368.976,465.357
2023-03-01,Category B,448.5,448.5,649.5,115851.0,370.854,557.11
2023-03-01,Category C,46.5,40.5,86.0,88245.0,294.685,451.485
2023-03-01,Category D,478.5,477.5,591.0,12195.5,1033.955,1400.976
2023-03-01,Category E,132.0,126.5,259.5,116010.0,333.405,555.231
2023-04-01,Category A,511.0,498.5,749.5,100111.0,312.842,513.35
2023-04-01,Category B,430.0,408.5,559.5,119695.0,279.982,575.595
2023-04-01,Category C,49.0,47.0,109.5,76067.5,211.102,389.182
2023-04-01,Category D,465.5,445.0,519.5,12090.0,977.365,1388.857
2023-04-01,Category E,135.5,134.5,252.0,121745.5,264.656,582.682
2023-05-01,Category A,535.0,530.0,799.5,96500.5,360.81,494.836
2023-05-01,Category B,445.0,445.0,613.0,116216.5,320.156,558.868
2023-05-01,Category C,70.0,69.0,128.5,76545.0,247.358,391.625
2023-05-01,Category D,562.5,552.0,1054.0,7802.0,608.58,896.267
2023-05-01,Category E,125.0,114.5,286.0,124501.0,319.225,595.87
2023-06-01,Category A,583.5,577.0,816.0,97103.5,315.471,497.928
2023-06-01,Category B,454.0,441.5,670.5,120851.0,302.456,581.154
2023-06-01,Category C,69.5,65.5,164.5,82470.5,266.558,421.941
2023-06-01,Category D,553.0,531.0,884.0,10855.0,747.075,1246.984
2023-06-01,Category E,134.5,129.0,296.0,121944.5,297.404,583.634
2023-07-01,Category A,584.5,581.5,742.0,96101.0,292.71,492.788
2023-07-01,Category B,466.5,461.5,598.0,118001.5,299.504,567.451
2023-07-01,Category C,73.0,69.0,140.0,82112.0,264.92,420.107
2023-07-01,Category D,565.0,550.0,843.0,10295.5,788.927,1182.711
2023-07-01,Category E,129.5,123.5,230.0,121555.0,287.449,581.77
2023-08-01,Category A,634.0,617.0,928.5,99749.5,326.491,511.497
2023-08-01,Category B,474.0,460.0,792.0,128389.5,298.081,617.406
2023-08-01,Category C,118.0,117.5,201.0,82450.5,274.314,421.839
2023-08-01,Category D,508.5,464.5,706.5,11451.5,897.453,1315.508
2023-08-01,Category E,135.5,123.5,237.0,128600.5,297.679,615.49
2023-09-01,Category A,648.0,637.5,852.0,103000.0,326.518,528.165
2023-09-01,Category B,483.0,480.0,729.0,137889.0,318.34,663.087
2023-09-01,Category C,114.5,114.5,167.5,83345.0,260.449,426.415
2023-09-01,Category D,537.5,531.5,698.5,10800.5,731.246,1240.724
2023-09-01,Category E,141.5,132.0,250.5,140820.0,322.645,673.973
2023-10-01,Category A,791.0,785.0,1033.5,105000.0,320.381,538.42
2023-10-01,Category B,473.0,465.0,633.0,148001.5,338.672,711.717
2023-10-01,Category C,114.0,112.0,188.5,85345.0,277.997,436.648
2023-10-01,Category D,499.5,484.0,646.5,11028.5,691.225,1266.916
2023-10-01,Category E,139.0,133.5,244.5,155002.0,348.358,741.849
2023-11-01,Category A,924.5,920.0,1228.0,90345.0,247.517,463.272
2023-11-01,Category B,642.0,634.5,1029.0,122668.5,262.699,589.894
2023-11-01,Category C,190.0,186.0,324.5,75945.0,244.165,388.555
2023-11-01,Category D,532.5,515.0,666.0,10445.0,707.177,1199.885
2023-11-01,Category E,146.0,140.0,275.0,130006.5,271.155,622.219
2023-12-01,Category A,923.5,919.0,1199.5,86510.0,184.588,443.607
2023-12-01,Category B,640.5,628.5,890.0,120050.5,178.51,577.305
2023-12-01,Category C,192.5,188.5,352.5,70212.0,214.381,359.223
2023-12-01,Category D,537.5,536.0,688.5,9430.0,579.951,1083.285
2023-12-01,Category E,146.0,141.5,257.5,125888.0,178.562,602.508
2024-01-01,Category A,923.5,920.5,1532.0,73299.5,375.866,375.866
2024-01-01,Category B,645.0,642.5,1079.0,98505.0,473.696,473.696
2024-01-01,Category C,192.0,189.5,367.0,67800.0,346.883,346.883
2024-01-01,Category D,521.5,502.5,640.5,9211.5,1058.185,1058.185
2024-01-01,Category E,144.5,138.0,265.0,107696.0,515.44,515.44
2024-02-01,Category A,937.5,923.0,1920.0,77900.5,386.325,399.459
2024-02-01,Category B,652.0,619.0,1098.5,99669.0,423.502,479.293
2024-02-01,Category C,197.5,191.5,370.0,72501.0,323.009,370.934
2024-02-01,Category D,539.0,538.0,703.0,9100.5,982.245,1045.434
2024-02-01,Category E,160.5,157.5,288.0,97053.5,416.271,464.504
2024-03-01,Category A,949.5,929.0,1894.0,84244.5,342.52,431.99
2024-03-01,Category B,682.0,659.5,1069.5,96010.5,307.342,461.7
2024-03-01,Category C,201.0,200.0,308.0,72855.5,243.294,372.748
2024-03-01,Category D,520.5,517.0,637.5,9544.5,809.199,1096.439
2024-03-01,Category E,158.0,153.5,269.0,95433.0,274.268,456.748
2024-04-01,Category A,955.5,943.0,1656.0,91505.0,285.949,469.22
2024-04-01,Category B,671.5,667.5,1108.0,101667.5,237.813,488.904
2024-04-01,Category C,196.0,194.5,348.5,68001.5,188.717,347.914
2024-04-01,Category D,521.0,512.0,617.5,9995.0,808.003,1148.191
2024-04-01,Category E,159.5,156.0,301.0,102125.5,222.005,488.779
2024-05-01,Category A,975.5,974.0,1538.0,93152.0,348.29,477.666
2024-05-01,Category B,662.0,639.5,1168.0,105345.5,290.208,506.591
2024-05-01,Category C,206.5,189.5,366.0,71001.0,229.443,363.26
2024-05-01,Category D,527.0,525.5,617.0,9407.0,733.775,1080.643
2024-05-01,Category E,177.5,172.5,306.0,104845.5,268.828,501.797
2024-06-01,Category A,964.0,956.0,1435.0,89544.5,290.913,459.167
2024-06-01,Category B,679.5,670.5,1010.0,101470.5,253.952,487.956
2024-06-01,Category C,222.0,214.0,312.5,70244.5,227.042,359.39
2024-06-01,Category D,519.5,519.0,624.0,8995.5,619.098,1033.372
2024-06-01,Category E,180.0,178.5,310.0,100800.0,245.836,482.435
2024-07-01,Category A,970.0,952.0,1385.5,91450.0,278.543,468.938
2024-07-01,Category B,666.0,655.0,893.5,100450.5,254.957,483.051
2024-07-01,Category C,214.0,213.5,340.0,70301.0,226.814,359.679
2024-07-01,Category D,517.5,514.5,581.0,8994.5,689.234,1033.257
2024-07-01,Category E,176.5,173.5,304.5,100615.0,237.931,481.55
2024-08-01,Category A,995.5,986.5,1442.0,94094.5,307.981,482.499
2024-08-01,Category B,674.5,674.0,1067.5,105995.0,246.088,509.714
2024-08-01,Category C,217.0,216.5,322.5,71750.0,238.713,367.092
2024-08-01,Category D,520.0,517.5,606.5,9455.5,741.027,1086.215
2024-08-01,Category E,175.5,171.5,336.0,105620.0,244.485,505.504
2024-09-01,Category A,986.5,937.5,1342.5,97507.0,309.104,499.997
2024-09-01,Category B,664.0,656.5,901.5,108150.5,249.684,520.079
2024-09-01,Category C,216.5,213.5,321.0,74000.5,231.248,378.606
2024-09-01,Category D,521.0,518.0,629.0,9850.5,666.926,1131.591
2024-09-01,Category E,176.5,169.5,385.5,110002.5,252.036,526.479
2024-10-01,Category A,1026.0,1017.0,1551.5,103349.5,315.345,529.957
2024-10-01,Category B,670.5,660.5,1029.5,114946.0,263.031,552.758
2024-10-01,Category C,220.0,219.0,329.0,73974.0,240.958,378.471
2024-10-01,Category D,521.0,517.0,615.0,9795.0,613.914,1125.215
2024-10-01,Category E,179.5,174.0,336.5,115350.0,259.243,552.072
2024-11-01,Category A,1040.5,1036.5,1329.0,94889.0,259.966,486.573
2024-11-01,Category B,687.0,680.5,956.5,106541.0,228.161,512.34
2024-11-01,Category C,235.5,211.5,371.5,68670.0,220.775,351.334
2024-11-01,Category D,522.0,522.0,617.5,8879.0,601.151,1019.989
2024-11-01,Category E,184.0,182.5,309.5,108250.5,225.778,518.094
2024-12-01,Category A,1036.0,1016.0,1490.5,95000.0,202.703,487.142
2024-12-01,Category B,682.5,678.0,926.5,106005.0,157.625,509.762
2024-12-01,Category C,258.5,252.0,409.0,70089.5,214.007,358.597
2024-12-01,Category D,518.0,510.0,605.5,8129.5,499.969,933.889
2024-12-01,Category E,180.5,168.5,328.0,106496.5,151.057,509.699
2025-01-01,Category A,1051.5,1046.0,1432.5,93650.0,480.219,480.219
2025-01-01,Category B,681.5,680.0,1168.5,119063.0,572.556,572.556
2025-01-01,Category C,241.0,239.5,368.5,66683.5,341.171,341.171
2025-01-01,Category D,528.0,521.5,623.0,8361.0,960.482,960.482
2025-01-01,Category E,190.5,190.0,370.5,119056.0,569.81,569.81
2025-02-01,Category A,1143.5,1140.5,1868.0,88925.0,440.998,455.991
2025-02-01,Category B,746.0,734.0,1071.0,110351.0,468.89,530.661
2025-02-01,Category C,259.5,248.0,412.0,63847.5,284.456,326.661
2025-02-01,Category D,524.0,520.0,681.5,8540.0,921.749,981.045
2025-02-01,Category E,198.5,196.0,368.0,110001.0,471.804,526.472
2025-03-01,Category A,1141.0,1140.5,1992.5,93616.0,380.622,480.045
2025-03-01,Category B,756.0,748.0,1202.0,114945.0,367.954,552.753
2025-03-01,Category C,269.5,264.0,441.0,68545.0,228.899,350.695
2025-03-01,Category D,522.0,522.0,625.0,9356.0,793.217,1074.785
2025-03-01,Category E,200.0,198.0,392.5,114946.0,330.347,550.139
2025-04-01,Category A,1138.5,1123.0,2141.5,98612.0,308.158,505.664
2025-04-01,Category B,752.0,736.5,1149.0,117451.0,274.733,564.804
2025-04-01,Category C,263.5,263.5,390.5,66891.5,185.637,342.235
2025-04-01,Category D,518.0,516.5,631.5,9599.0,775.99,1102.7
2025-04-01,Category E,200.0,195.0,398.0,117501.5,255.43,562.37
2025-05-01,Category A,1267.0,1254.5,2077.5,102755.0,384.195,526.908
2025-05-01,Category B,797.5,789.5,1151.5,118439.0,326.278,569.555
2025-05-01,Category C,271.0,268.5,384.0,62889.5,203.23,321.759
2025-05-01,Category D,535.0,532.0,665.5,8708.0,679.251,1000.345
2025-05-01,Category E,206.5,195.5,385.5,118449.5,303.709,566.907
2025-06-01,Category A,1264.5,1263.5,1669.0,97561.5,316.959,500.277
2025-06-01,Category B,789.5,788.0,1068.5,114835.0,287.4,552.224
2025-06-01,Category C,273.5,263.0,389.5,63500.0,205.243,324.883
2025-06-01,Category D,536.5,533.0,618.0,8800.0,605.643,1010.913
2025-06-01,Category E,212.5,202.5,381.0,115394.5,281.429,552.285
2025-07-01,Category A,1253.0,1251.5,1896.0,101102.0,307.942,518.432
2025-07-01,Category B,782.5,781.5,1173.5,119350.5,302.928,573.938
2025-07-01,Category C,281.0,273.0,418.5,67644.5,218.243,346.087
2025-07-01,Category D,536.5,533.5,625.5,9450.0,724.138,1085.583
2025-07-01,Category E,211.5,208.5,407.5,119250.0,281.998,570.738
2025-08-01,Category A,1266.0,1257.0,1838.5,103266.5,338.002,529.531
2025-08-01,Category B,790.5,789.0,1246.0,123949.0,287.772,596.052
2025-08-01,Category C,281.5,276.0,447.0,71095.5,236.536,363.744
2025-08-01,Category D,536.5,530.5,643.5,8999.0,705.251,1033.774
2025-08-01,Category E,259.0,259.0,501.0,123667.5,286.261,591.88
2025-09-01,Category A,1273.5,1268.5,2182.5,113446.0,359.632,581.73
2025-09-01,Category B,791.0,761.0,1229.5,132195.5,305.196,635.708
2025-09-01,Category C,279.5,278.0,407.0,72028.5,225.086,368.517
2025-09-01,Category D,539.5,539.5,625.0,9155.0,619.838,1051.694
2025-09-01,Category E,256.0,253.0,514.5,134201.5,307.481,642.297
2025-10-01,Category A,1269.0,1250.5,2270.0,125052.5,381.566,641.246
2025-10-01,Category B,819.5,814.0,1089.5,136444.5,312.226,656.141
2025-10-01,Category C,275.0,274.5,425.5,75551.0,246.094,386.539
2025-10-01,Category D,533.0,528.0,614.0,9599.5,601.661,1102.757
2025-10-01,Category E,260.0,255.5,443.0,138004.5,310.157,660.498
2025-11-01,Category A,1295.5,1291.0,1634.5,109501.0,299.999,561.5
2025-11-01,Category B,803.0,780.0,1233.5,122445.5,262.221,588.822
2025-11-01,Category C,282.5,278.5,420.0,76194.5,244.967,389.831
2025-11-01,Category D,538.0,536.0,613.0,8664.5,586.628,995.348
2025-11-01,Category E,279.0,270.5,466.5,123005.5,256.553,588.712
